ticker,title,desc,date_raw,url,source
PLX,PLX - Đang ở mức định giá hợp lý cho nhà đầu tư dài hạn - Vietstock,PLX - Đang ở mức định giá hợp lý cho nhà đầu tư dài hạn  Vietstock,"Tue, 12 Nov 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxNX3VMaUhFY1dlR3JlR0FjVVRGOHpHRTdfTnVKczFlOS1nMTUwSWg3aDA2WlZWcnVnTXJFcFJ0ckdvWXpTS25zWERuODdBT1dycFppZ3lWY2JKZlZsb2Y5ZXhSTEhsX0h6UUx6QWJsSE02WExSR2MzMFZoS3ZUdVlYbVluelFQRk1KYlJOdEVyTXFwbnQyYWxsQ3VoTHp4R0E?oc=5&hl=en-US&gl=US&ceid=US:en,Vietstock
PLX,"Cổ phiếu dầu khí 'gãy sóng', GAS, GVR, PLX đồng loạt nằm sàn - Tuổi Trẻ","Cổ phiếu dầu khí 'gãy sóng', GAS, GVR, PLX đồng loạt nằm sàn  Tuổi Trẻ","Thu, 05 Mar 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxOSXVBVldYbG1Xdlkxc3R0aWMzS1VnNU9ZVGpnSENRMG1fVml1OHp0dzRtRzNJS1BIMkZVR2NuREJ3VzNmNGJqV2Fuc2p1X3BZcUNVVjBoMzk1ZlFoaFhnVGdvTTJ4WDRSNEw3a0J0RS11LXNWZFZ3QXNleWVVVGNrUHhqOEhhOThPa0tNeTZlVmpJOE8tR251S0twSlQ?oc=5&hl=en-US&gl=US&ceid=US:en,Tuổi Trẻ
PLX,Lợi nhuận của PLX giảm 90% do đâu? - diendandoanhnghiep.vn,Lợi nhuận của PLX giảm 90% do đâu?  diendandoanhnghiep.vn,"Fri, 01 Nov 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMiggFBVV95cUxPR1VYdUE0QktwUTFDSHV4MDBTWUJpZHhYQk5Tb1dKSWl1X1lOaEJzdFM3Y3RUU2R4a2JnVzliVFNkY0ktX2NPUWRmYWJ1MHd0bk5nQmgxWGRkUEtNM2lmbVJlY3FZSTc3ZW03aHNsc0dyb0ZPREc2QXN2ajViTjFZTHd3?oc=5&hl=en-US&gl=US&ceid=US:en,diendandoanhnghiep.vn
PLX,Cổ phiếu PLX – thông tin và lịch sử giá - Pinetree Securities,Cổ phiếu PLX – thông tin và lịch sử giá  Pinetree Securities,"Fri, 24 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMifEFVX3lxTE9TbF9HU0M2RFdiZnpvNXFKMVFMMi01UEYzTWw3NDFYb05ibVlHU2NHY2ZZMmdtYXBkRnRtdDFQbWk0VVNJdnNmdHRDM1ZKalVFbzZxOUFEVlBfWm11UjhZd1FWOHFHcjhPREZqNmdvQ2stbW1QMGo1NHBvSFA?oc=5&hl=en-US&gl=US&ceid=US:en,Pinetree Securities
PLX,Hóa dầu Petrolimex (PLC): Giá cổ phiếu ngược chiều kết quả kinh doanh - Tin nhanh chứng khoán,Hóa dầu Petrolimex (PLC): Giá cổ phiếu ngược chiều kết quả kinh doanh  Tin nhanh chứng khoán,"Sun, 01 Mar 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMitwFBVV95cUxQaWJLUVdzVEpGZmtwcm1FNlFfNUkweVFWbFFHVTZhV0h3U0wtTnBGa3BaSXJOU3Q1TG5XWWRQSkE3VXpxbGZBX1NVZ2lnR2p3RFZxanV0bW83ZmlhUlc2SGRHUTc2X3AwdTNHeEh5Q2gxUXh2dHhqRFVQU3A2VjBWcTZIMmxhRk9hbTZwMnNnYWhUeno5NE5Mc19vMGE1VVZTVGlIS0c3dXYxU0tfMEFnREdfRWZabDTSAbMBQVVfeXFMUGZVX002aHlpR0NDdFVWTHFBNEUtcEk1eTZWdGhwbjFzbS1fXzE3cndqbHBtWHJWQmVMbTV3Uk5Mdm9iejZ4c3VkQVpySXVVTVBWTkRNb3gxLUw4RUE4cnM3R2ZJRmR1d1EwYTRBeC1OdnRDMjZORm04WDQyeFZrMWNnSmZQSWNCYUY5Z2VUWkRYc2Z0ZWF1VzdXTC1xNXJveURpQkNJa2dXQ1NGRS1IUFA2TVk?oc=5&hl=en-US&gl=US&ceid=US:en,Tin nhanh chứng khoán
PLX,"Cổ phiếu dầu khí: Bắt đáy thành ""bắt dao rơi”, đầu tư 100 triệu đồng, lỗ ngay 30 triệu đồng - Tin tức 24h","Cổ phiếu dầu khí: Bắt đáy thành ""bắt dao rơi”, đầu tư 100 triệu đồng, lỗ ngay 30 triệu đồng  Tin tức 24h","Mon, 16 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNbUpJSFZVeGhWaS1mamo3cUNRczNWclktR3A0bGRXRi1JcGdhOVpUenJuRGdfSTJfTE96X1JPS0E4TUdUWlJhNUNCMXhoYUZlb2puVEFTMjVNWDU5N1NZdnAzQmdoSEtIVDlzNTE0ZHVjTkZzUjFjcTFvYkFtclJ0MVE0T01vWXpDRGd5N3F6TWFGZ2JKcU1SOTRVM24xbERNclBxZHY0dDY2ZjMtdGFQSnptcUgzcDFWZzU0TDRuRlRHRWstTF9qMmhuLUo0UVlMbjdpUg?oc=5&hl=en-US&gl=US&ceid=US:en,Tin tức 24h
PLX,"PLX chốt thời gian bán đấu giá toàn bộ 1,89 triệu USD vốn góp tại Petrolimex Lào - VnEconomy","PLX chốt thời gian bán đấu giá toàn bộ 1,89 triệu USD vốn góp tại Petrolimex Lào  VnEconomy","Fri, 14 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQeDFlQi0xNkFsM0t1Ti03RlBSM3B2WHJYN2RydERVTkdrdUdUSVVfWTZZNkdDYTlQSDJJYkd3V1pUcUVNRTN0Qk5sM0FkNzlVNWZQb0haczdBaUdZS01QVm1NODVCcTJsMWxzb1NSSVN3aXlUSVkzd0c2ZHRLcDlxRTIzX2ttZzI3T1VQUE9kY0xoeWlEYkd4VGpCVDhETjdEVVBJMEpDaU4?oc=5&hl=en-US&gl=US&ceid=US:en,VnEconomy
PLX,"Petrolimex có ‘biến’, cổ phiếu PLX liên tục ‘chạm trần’ - Chứng khoán DNSE","Petrolimex có ‘biến’, cổ phiếu PLX liên tục ‘chạm trần’  Chứng khoán DNSE","Thu, 08 May 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxQZHdKX2NtODFxdnVVUDMwSkV0VVJ3a0ktdUpKaEV2Rzc1OTNCUzZJZUZRRk53ejdfV0RtNTh6Qjg3R3c1YlFIakpLNFBsMGgteDFjMDNxS0FNTHFMNVowRnZ6bVN4YWhiRzVla2pwa3RmenBiYjdRVWZyVmlvLS1hME9yTzk1MXdURnlPMzVJcjdySVVzYUVtcFUwRnJyakU?oc=5&hl=en-US&gl=US&ceid=US:en,Chứng khoán DNSE
PLX,"Cổ phiếu đáng chú ý ngày 3/12: PC1, PLX, SAB - nguoiquansat.vn","Cổ phiếu đáng chú ý ngày 3/12: PC1, PLX, SAB  nguoiquansat.vn","Tue, 02 Dec 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMigwFBVV95cUxNTUJDVEw3VF9pelltRENMZmV5Szh3dGY2Qng1WUozWGJKUmRZTUVCeVk0b3phMDEzZ2x4Rm1IdTByNXB1ZzJUTmZrcjl3SUFaaXN5V001RDQ2YzBDSzZMd29RSE9KZ0g3bGhaVFNKTU1YRzlhM2FfS0hrVTNfam95QjNhWQ?oc=5&hl=en-US&gl=US&ceid=US:en,nguoiquansat.vn
PLX,Cổ đông Petrolimex nhân đôi niềm vui: Doanh nghiệp vừa lăn chốt trả - Nhịp sống kinh doanh,Cổ đông Petrolimex nhân đôi niềm vui: Doanh nghiệp vừa lăn chốt trả  Nhịp sống kinh doanh,"Mon, 16 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxNSlNUOEFQbTBmQkUya3pGZXZILTdWdjBuZmJFb25Ub3Q0dGNwWlhLV2sydDdnV09hTDJhdklhYzQ5RzFtWWxVQ3FZVURKVk0zMUdNNld6bVpPZV9FNlRrbmZpT2QtTGVTUEp1OUZEVUJBYzVHUFRza0hfUXV0cl9VakpzNnB2QWN3OGRqeW5FR3A2MVh4aVJ1WTVjVGhKdFpjQUViWUFVRUo4cVd4X3UycTMxU3NvdC1FVExwUA?oc=5&hl=en-US&gl=US&ceid=US:en,Nhịp sống kinh doanh
PLX,"Cổ phiếu Petrolimex ""bốc hơi"" 5,4% khi giá xăng lên cao chưa từng có - Báo Dân trí","Cổ phiếu Petrolimex ""bốc hơi"" 5,4% khi giá xăng lên cao chưa từng có  Báo Dân trí","Fri, 11 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQd3NFUEkyVEF3VzB0TTB6TGZWNWc2Yk9XVkZBQ01SMXRLQmNkblFwX2pydV8taG1RaWpOTWl0QkhiSGp3bnItVzVyYWsxM3ZCN0E1MTRQQ3E1ZEs3Yk1zUjg5WWcyVG84dFBWWW9iUTdsRG90OGNDWkJ1ZHdVYUN3OUZZcmlqUm1mZC1TMkg1TzZGMl9RaVU4YjBQTEIyQ1B2MzVaUThyRmZMZVpCRnlnazVUb25rMTdFX3c4?oc=5&hl=en-US&gl=US&ceid=US:en,Báo Dân trí
PLX,"Khối ngoại gom cổ phiếu dầu khí, GAS và PLX tiếp tục 'vít ga' - Mekong ASEAN","Khối ngoại gom cổ phiếu dầu khí, GAS và PLX tiếp tục 'vít ga'  Mekong ASEAN","Mon, 19 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxOM2xsMXE1R19idHZwaUJyMU1ldG5oTm5ZcWxuS0JsaWtyV2I2ZUh5b3VXY0pqU3BwRkVKeVlPcV80YjNrdUV4TUQ4LWhoRjBHQk1GaF9SVFhPYUJLNnFwallKQjg5MEFpUjNxNWNGTEI4UmFhN1l4Q3lra0lwdnl6VDFsMEE1ZjBmY052NVNqRkJVOGVnemFIeQ?oc=5&hl=en-US&gl=US&ceid=US:en,Mekong ASEAN
PLX,"Cổ phiếu ""đại gia"" Petrolimex, PV GAS tăng trần giữa chiến sự Trung Đông - Báo Dân trí","Cổ phiếu ""đại gia"" Petrolimex, PV GAS tăng trần giữa chiến sự Trung Đông  Báo Dân trí","Mon, 16 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQQmFyU0p5TDZJSHJxeDRfTHhzc01EdC1yVHpobWxnWjBCalJxMWxQZkZOaFl0Tm16WnlIeEYzOGFvaVFtYWVYRjBTMUJVODRjYnhzeFZFejZaUEVUSEl4Z0p3QUFHX3ZSTW9ZMW5pWUpVWnp5NVhNMEVMS211bEt1UzdjaklJdnhTaE1WSTJtRTdkUmFGWVFzbW52X0tSeDZZb0o3X1pEMGRTQ0JVUEVKd2RmR19BTHg5U3RRalNKeGFPdw?oc=5&hl=en-US&gl=US&ceid=US:en,Báo Dân trí
PLX,Kỳ vọng mới cho PLX - diendandoanhnghiep.vn,Kỳ vọng mới cho PLX  diendandoanhnghiep.vn,"Sat, 07 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTFBYbDJjX0JWemNWMFZEbUV3X1FLMFBobDVBV0dGbWJtSkNQZTYxQ0hhTFBGTnBIakZzbzE2elZrVTNrNWo1d1BCSHRCdmNCdDJOSW84VmJPRldBaWVvVnE3NlZUUGE0dlJpWkRENnMzVC0?oc=5&hl=en-US&gl=US&ceid=US:en,diendandoanhnghiep.vn
PLX,Petrolimex (PLX) đặt mục tiêu lợi nhuận năm 2025 đi lùi 19% - Tin nhanh chứng khoán,Petrolimex (PLX) đặt mục tiêu lợi nhuận năm 2025 đi lùi 19%  Tin nhanh chứng khoán,"Mon, 14 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNZmYtVVA1RGM4RVpjSUVUZ1NnTEFJdTJtd3huRFpNd2VPMkF2U2RtUjFYbUVZb1NmbHh4RkhjZURMNjY3cllBRlVDeTZRandHVXMtNVZqcHI5NXVyYTNaTlM2WjIzUHR4ZEd0TnVjeTd2LVNLcTdGR1RRdFhhcUdoVnlmd3ZkM1pIU1NBM2xXWGlBX0xWVUE2Q2JVaFJJTTJHMTlVWVlNYmVBQdIBpgFBVV95cUxNQTJZTnVTeUs1N2xsdlZrRTJTLVBTVkF0STJ5a3ZEb2dIb0NYTnFkYW01dXo4Q210d0w2ajJNdlM4MUVuWGc1WldsUE04OE1iX3pJTTVYdmZXWF93cktHeE9LaXl5U3lVMXJHVjZaVVhGTmd2TUVNOXd5UXFjMGd5U2EwZG52ajdQVFY1N1RBcFJ6Q0tXeUJsMFNXb0FLRzY0TG91TzVn?oc=5&hl=en-US&gl=US&ceid=US:en,Tin nhanh chứng khoán
PLX,ENEOS Corporation tiếp tục đăng ký mua 25 triệu cổ phiếu quỹ của Petrolimex - VnEconomy,ENEOS Corporation tiếp tục đăng ký mua 25 triệu cổ phiếu quỹ của Petrolimex  VnEconomy,"Tue, 18 May 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiogFBVV95cUxPSng2NWg5QzZJVUdtWERoZ3NpbHp4ckJodzY0Y2hqMWpjOFNESFJaMDB0OGcwY0c1Nm5yb1JVSDdUY0FpTEttM3hFTlNSSHJRX1B2LTZ2OWxrVllUX2gzWjIzdi1JWFoyS2VJWW1leTdZb0ZHSkFlbkpnLUNjYXQwMGlwN0oxQ2pqNHFac0N6Y1dMV1U3OVlOVExhVkZlUUNTdGc?oc=5&hl=en-US&gl=US&ceid=US:en,VnEconomy
PLX,PLX: Phân tích kỹ thuật - 24HMoney,PLX: Phân tích kỹ thuật  24HMoney,"Tue, 10 May 2022 18:41:15 GMT",https://news.google.com/rss/articles/CBMiXEFVX3lxTE9uZFlUZEI5dE1aZHFvbzMzQmt1UG5aTnpNMlJhdHJSQU5pVGtteE85TG5qaHJaeEJreXhkM2ZpTzgtblYzVWJQVm5rRXNQYk1wVG5FeVBpS3ZTT08t?oc=5&hl=en-US&gl=US&ceid=US:en,24HMoney
PLX,"Petrolimex (PLX) báo lãi sụt giảm 81%, đang có hơn tỷ USD đem gửi ngân hàng và “rót” vào trái phiếu - CafeF","Petrolimex (PLX) báo lãi sụt giảm 81%, đang có hơn tỷ USD đem gửi ngân hàng và “rót” vào trái phiếu  CafeF","Sat, 03 May 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMizgFBVV95cUxQNnhNbG9hUjNvdThHeHdrMzNJaWw3cDF1VmVqSDQ0TlN1N2xWbDBRNGdxYXViTzNFZ2hoN0pJZUdvV1Jya2JsV0pMWmkxajFsbDBIejk4ZkdmcGhrbWJIMnlUcGdsZHVvdzN1Q3EwbHNhNGd4ZkoxbGk2VHo5ZnUxc1dTclc3cHFEOHVub1BLRjMzSWs1anZlTldILS16VVA3LTFZZmc5c0RvU19fVUNqM3RYckZMTm1GM1J1dXdRX1JXWVpOM3dRRzBlWVlFUQ?oc=5&hl=en-US&gl=US&ceid=US:en,CafeF
PLX,"Họ cổ phiếu dầu khí chuyển màu ""đỏ, xanh sàn"": Nhà đầu tư bắt ""đáy"" bỗng thành ""đu đỉnh"" - Báo Dân Việt","Họ cổ phiếu dầu khí chuyển màu ""đỏ, xanh sàn"": Nhà đầu tư bắt ""đáy"" bỗng thành ""đu đỉnh""  Báo Dân Việt","Fri, 13 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiswFBVV95cUxOOFo3QW1BUi1lR09zenVPM19KRGl5ZVpfQUNuZUlUeGNCNXFMMmQ4SDlPSVpXYjZ0UmdReGh0WUljRF91eGZjMTlLU01ENUpsdkdJVTlRRmsyalZzU2RrX3JaZlctaGV6M3pxLXZ3d0hnQTJMc1FFcmtMNTZIbmxET0dham1aR1ZQOGNFZzdZUTFWcW9YbFJKUU92S1NsLUtHVTNUTVNxSmRORTJQVUZ4M2hFaw?oc=5&hl=en-US&gl=US&ceid=US:en,Báo Dân Việt
PLX,"Chốt lời cổ phiếu dầu khí, quyết định khó của nhà đầu tư - Tuổi Trẻ","Chốt lời cổ phiếu dầu khí, quyết định khó của nhà đầu tư  Tuổi Trẻ","Sat, 07 Mar 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxOdS1BWm1aZWgwdHdrb3JaMzlMNllqUHI3Y0VLeUVrZkhmOEs5alQwRmNIMmRtMTkxa2ltTDJiRDNMekxGdVZ5VDdUX1pvU1piT0x3YlUtSTdJQWFxeUxVY0dGQXBpV0NOZDVnbW9aTjV0aVNQc1ZZVF9NX0pzY0x0VFRvT0pIdjNVSFQ2b0k1OFhMU2lmc2dwNTFXUWo?oc=5&hl=en-US&gl=US&ceid=US:en,Tuổi Trẻ
PLX,PLX - Giá cổ phiếu đang ở mức hợp lý - Chứng khoán DNSE,PLX - Giá cổ phiếu đang ở mức hợp lý  Chứng khoán DNSE,"Wed, 17 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxNTUlzVzhXUmxGVklHcVBGN21yYWUzS3BDalFWMzg5N2p4WHhOZW0wTjlXWDAtbU1rYzMzTVJYRzdnNmtNdGVkWENpUnlaME5EMzZXSmJjTjlzX0I3M3BlVjZjTUdvSDZzdHFkU0Z4VGFjb1Bsd1c0N0pVQ1ZzVkdLX05BeHNEREk?oc=5&hl=en-US&gl=US&ceid=US:en,Chứng khoán DNSE
PLX,"Cổ phiếu hai “ông trùm” bán lẻ xăng dầu Petrolimex, PV Oil nổi sóng sau một dự thảo Nghị định mới, đâu là điểm đặc biệt? - CafeF","Cổ phiếu hai “ông trùm” bán lẻ xăng dầu Petrolimex, PV Oil nổi sóng sau một dự thảo Nghị định mới, đâu là điểm đặc biệt?  CafeF","Mon, 08 Jul 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPQWNVeWdvZFBRbHlfMnhrODdIempEamhWZWc1MTBzUUxKR3R6OXBpbmt5Tm54TTVaak5mLVl3M3NUVDZQbUotY0pNVVdlLURtZGFyTnhiSUtfcEpZaDlwOW1mSDNrTU9jS2Z3WDI4QWRTTWZ3bUpWU2tZaE9DZXF6QWNONWwxb05Vd05BTGdrVDdYSWJlaFhPc19ETTA5WGxjWlp3elpITnI2WjFjdDQzSFpLMVdpckZHTkU0b2N2RS11VFJPU2FrSW9KbzFpbGk4UjlLVWliN2dnaHFGeGpDSnNzbXYwLTVhaGtv?oc=5&hl=en-US&gl=US&ceid=US:en,CafeF
PLX,"Cổ phiếu dầu khí tăng sốc, giảm sâu: Nhà đầu tư 'đu đỉnh' có cơ hội 'về bờ'? - Chứng khoán DNSE","Cổ phiếu dầu khí tăng sốc, giảm sâu: Nhà đầu tư 'đu đỉnh' có cơ hội 'về bờ'?  Chứng khoán DNSE","Thu, 26 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQMm90TnROMmh5SnVrX2hKbXdrZ29lWHZWTkRURHktemRXU05fZ0twS21GX3VMMmRDZ01RODVqWU85cWtnLUI4a24yeTlfdVdPaGJNcUU0RUJBY3RzU2h2X3VUQ0dES2xsR0RjQkN2M01kNHhfNmd4d3A4YnBhRlN5c3lLNDlhQ1BoMXZ2LWpNdjNOMEpCb0JQYTRGUkZoNWNsd1JybTcySDZZNmRZTnNHY04xZVkwMVRV?oc=5&hl=en-US&gl=US&ceid=US:en,Chứng khoán DNSE
PLX,PLX sẽ bán 25 triệu cổ phiếu quỹ từ 24/5 tới - VnEconomy,PLX sẽ bán 25 triệu cổ phiếu quỹ từ 24/5 tới  VnEconomy,"Sat, 15 May 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE5ZV3JnUzNEcUJKV2FyUXRJVGJTOXVlSXRBSjUxN2wwVVIyVmF2Zy1Fa01wREVPV21hUktaYWNzaGRjdE5LQUVObjRjR0pXYmVaQlQ0Rl9MY2R1TTNuaTBja1U1aWtHMm9BVjhmLVJXX1IzLVVhNHJLZQ?oc=5&hl=en-US&gl=US&ceid=US:en,VnEconomy
PLX,Chứng khoán hôm nay: Sức nóng của cổ phiếu dầu khí - VnExpress,Chứng khoán hôm nay: Sức nóng của cổ phiếu dầu khí  VnExpress,"Wed, 18 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTE9vVnA4WE1jc2NtMzFEdFRycWt3NndOcmhqakdYTkdpSnIyS3dyYXdHQklwanJDNENDNy1oSzhMcTB5MmMxOF82Mm9HYnVBTXRFXzZfZXBweVY0N3FESm1FUG5neVRBMlRaYlNIZGRMU2ZzZw?oc=5&hl=en-US&gl=US&ceid=US:en,VnExpress
PLX,"""Ngôi sao"" cổ phiếu dầu khí trong phiên thị trường giảm hơn 13 điểm - Báo Dân trí","""Ngôi sao"" cổ phiếu dầu khí trong phiên thị trường giảm hơn 13 điểm  Báo Dân trí","Tue, 27 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxPNUZSMmRhRF8ySkNfcW9YbnJ0TUxTTzR4LXEtV05fd3EzdTdfejFTd1g4SDV5RUV2OVljRzU2TjhYUGpPVnVyTnJQdzkzNm9ZT3ZtaHd4RzhZd20yQ3FFUTN4ZXQzTDQwYzFrcERPZEhtcDRlZGVKWFN0VFJCc2RUVXlVNVRSTGFJTTJzWXdmSWFRemVwS2pnRWdGRVFiUnVUMHE5WmRpcTAyYXJtTVlCdWw4T1hpUXMwNUN3Vg?oc=5&hl=en-US&gl=US&ceid=US:en,Báo Dân trí
PLX,Petrolimex: Thực hiện chi trả cổ tức bằng cổ phiếu với tỉ lệ 15% - baochinhphu.vn,Petrolimex: Thực hiện chi trả cổ tức bằng cổ phiếu với tỉ lệ 15%  baochinhphu.vn,"Fri, 26 Apr 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxNb2dadl9zRnlnWVBZRWZucUJ4cXVGU3VLckJYbVU0aXo5WlV5bTkzTk5hdG5adEEtbmhYcmE0NEFIczJjMmxYdmRsTm1hV1lkV0RvanlTTm9iTFh0SjNCbWY4ZGwwQmxSSGZVYU13YWMzZ1ktaVdvOWQzOUVkQm1oTVl1V0l4WG9KUXAxd2RjVEFlSWhueGJ6c01RUDRFajJkaHYwNVJkWE83U3Ut?oc=5&hl=en-US&gl=US&ceid=US:en,baochinhphu.vn
PLX,PLX và mệnh lệnh đổi mới - Tăng trần nhưng câu chuyện chưa kết thúc - 24HMoney,PLX và mệnh lệnh đổi mới - Tăng trần nhưng câu chuyện chưa kết thúc  24HMoney,"Wed, 14 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQQlJUaTJna0tnTldiZ2d0anFUWUtvYlZleEs5a1BFSnk5cG9BS0tybnhicVNETnMwaWs4UEo4S3FJdXRxbC12VHpKZnlWUTk5VXpFcDItVFIyOVllUzBaQnRET2dRVEdwaDBheU9YTlFrMnBnclZ2QXM0Zlhab0EyZ0xRQXRjMno3S1JwNjhnTjA3R0VNRkpZOVg1Ym5aSGE4QnJIbWhvSEZoR3c?oc=5&hl=en-US&gl=US&ceid=US:en,24HMoney
PLX,"Vì sao cổ phiếu dầu khí bị bán tháo, giảm sàn la liệt dù lãi lớn năm 2025? - Báo Dân trí","Vì sao cổ phiếu dầu khí bị bán tháo, giảm sàn la liệt dù lãi lớn năm 2025?  Báo Dân trí","Tue, 10 Feb 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMixgFBVV95cUxNeVZUcC14YTlqU0JRb25vSTZVNXZzaEp0Y3hZLWtTZGp6X3JGWUtjUmRXandkZHBsWkxnX2FUc1ktcVZoTzhBa3pEb2l6YXFpaFVDNWpUUTVZdGZsNEliMDNrU1o0amRHY0sxN1FhRm9vTVVCa00wNEZVaVV6ZU1EOE5NQmswd2RHSmI1N2VYQzVxTXh2NF9nd2JxeXMyd2FTeFNNcVlwV0pGQU14VDd2LWRfN0daQy1ZMklRbXpOTVY5QkZUb0E?oc=5&hl=en-US&gl=US&ceid=US:en,Báo Dân trí
PLX,"Petrolimex (PLX): Lợi nhuận năm nay có thể tăng gấp 2 lần, đa dạng hoá sản phẩm tại cửa hàng xăng dầu - Tạp chí Công Thương","Petrolimex (PLX): Lợi nhuận năm nay có thể tăng gấp 2 lần, đa dạng hoá sản phẩm tại cửa hàng xăng dầu  Tạp chí Công Thương","Fri, 08 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxOcXNENW8wSVZvdmVJcGdITEFQQWpJTG9HWFlyQXVZUXhrN3ZTVDdhcmx0dEZkZWgteVFSUFphd0Vsc0ZZRGkzOTZTZkFDWElFVzJJcVowcDE2cUxLd0JVSGlQNlRDcnVjSlVFcEp2a1BqSHhuUG9pM292V1drU1BsWGQ5cW1hVzdsRDltcEN3U2pObWtFOThVSWlsTmtNek1KWEYyWGxOdUlWV3hvWlFQLTUyNmxScjBCcXRQZjJBbDN3ZXVfakZSZEJVM3hTeHEyZk9CSg?oc=5&hl=en-US&gl=US&ceid=US:en,Tạp chí Công Thương
PLX,Petrolimex chốt ngày chi trả hơn 1.500 tỷ đồng cổ tức - Chứng khoán DNSE,Petrolimex chốt ngày chi trả hơn 1.500 tỷ đồng cổ tức  Chứng khoán DNSE,"Fri, 06 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxNWE0zcmk1clVuZ1ZuUXhQTTB2SXdLcnEzSFhQWG0wMzNBRXFhbUZnLVQ2MVhiOEtIQkFvUWxoc1M3dmJJZUg4dDBrRm5mU1Rtc0FtRloyNTVLLTJMU2N6bUpjY3VrODBVdTVpOERSM1g0M0FLdjdlVnFEOWdpSXFvczQzT1pnWVFYVnc1NXJuZml4ZVBZVF9XMVBrLUJsbzFI?oc=5&hl=en-US&gl=US&ceid=US:en,Chứng khoán DNSE
PLX,"Lãi lớn, một đại gia xăng dầu chi 1.500 tỷ đồng trả cổ tức tỷ lệ 12% - Chứng khoán DNSE","Lãi lớn, một đại gia xăng dầu chi 1.500 tỷ đồng trả cổ tức tỷ lệ 12%  Chứng khoán DNSE","Tue, 03 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxOQmxxNmFqaTBucEVydURVb3hnMFh2REluNUNWbjRhandlcFBvbEllcnVUVVY5MkswVUZOWWZwaHRlYlAwbUNpNmpNRkd6ZDNNUlN0MlVfSm94UkptR1BNbEx5UC1vaWwtU25pMTFUWGFxVEt5UEN0TGZxemdVMTVuRFk2ZGJEUm5VUDA5eU1yME9TYVZ3a0hDZTdFS2Utc3JYemtQVXNCVEpfU0F5WWdpaQ?oc=5&hl=en-US&gl=US&ceid=US:en,Chứng khoán DNSE
PLX,“Đón sóng” cổ phiếu xăng dầu - diendandoanhnghiep.vn,“Đón sóng” cổ phiếu xăng dầu  diendandoanhnghiep.vn,"Mon, 08 Dec 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiekFVX3lxTE5HSGFISVVxYnJXMG1WNlRBMlRpUHhYV0locGRvbnBHTFY2a1FfbmdpcDh5TjRxckdXMWxxSDZOOHlSQ1U2VTBLMjNBZVNhWXRENHpWZnJ2SjV1Q29aMU5ZUDJkbHpDX0cwNENTTW5ONWN6ZkJvd0tYM3hB?oc=5&hl=en-US&gl=US&ceid=US:en,diendandoanhnghiep.vn
